,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
784,053210,KR7053210001,스카이라이프,KOSPI,,5280,2,-10,-0.19,5300,5310,5270,6050,31966430,250921202400,47522955,STK
785,194370,KR7194370003,제이에스코퍼레이션,KOSPI,,18780,1,840,4.68,18130,18950,17900,157005,2913182630,250442586780,13335601,STK
786,033160,KR7033160003,엠케이전자,KOSDAQ,중견기업부,11320,2,-110,-0.96,11440,11510,11300,76794,872937370,249790866920,22066331,KSQ
787,036030,KR7036030005,케이티알파,KOSDAQ,우량기업부,5090,2,-20,-0.39,5060,5110,5000,44836,226098310,249508150470,49019283,KSQ
788,095720,KR7095720009,웅진씽크빅,KOSPI,,2160,1,35,1.65,2300,2300,2140,255879,560111105,249492927600,115505985,STK
789,007570,KR7007570005,일양약품,KOSPI,,13060,3,0,0.0,13060,13100,13050,7041,91990880,249258771840,19085664,STK
790,290690,KR7290690007,소룩스,KOSDAQ,벤처기업부,8490,2,-40,-0.47,8530,8670,8470,94804,810092910,248741293500,29298150,KSQ
791,004090,KR7004090007,한국석유,KOSPI,,19580,1,80,0.41,20200,20500,19350,1754966,34738183350,248550869600,12694120,STK
792,362320,KR7362320004,청담글로벌,KOSDAQ,중견기업부,12080,2,-650,-5.11,12310,13540,11850,2009410,25995368870,248259583200,20551290,KSQ
793,008490,KR7008490005,서흥,KOSPI,,21400,1,350,1.66,21050,21500,21050,8953,190595650,247579018200,11569113,STK
794,203400,KR7203400007,에이비온,KOSDAQ,기술성장기업부,10150,2,-20,-0.2,10190,10780,10110,172611,1806156190,246754985400,24310836,KSQ
795,950130,KR8840090003,엑세스바이오,KOSDAQ,외국기업(소속부없음),6770,3,0,0.0,6770,6850,6710,51094,347725220,246196784190,36365847,KSQ
796,002810,KR7002810000,삼영무역,KOSPI,,13330,1,50,0.38,13280,13350,13130,4871,64344780,246164416840,18466948,STK
797,096040,KR7096040001,이트론,KOSDAQ,투자주의환기종목(소속부없음),271,0,0,0.0,0,0,0,0,0,245561580945,906131295,KSQ
798,102460,KR7102460003,이연제약,KOSPI,,13210,1,150,1.15,13010,13440,13010,6406,84547400,245531773310,18586811,STK
799,003120,KR7003120003,일성아이에스,KOSPI,,18460,1,10,0.05,18570,18570,18420,690,12727430,245518000000,13300000,STK
800,092230,KR7092230002,KPX홀딩스,KOSPI,,58000,1,500,0.87,57600,58000,57500,1105,63913700,245029468000,4224646,STK
801,268600,KR7268600004,셀리버리,KOSDAQ,관리종목(소속부없음),6680,0,0,0.0,0,0,0,0,0,244941204600,36667845,KSQ
802,146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,19140,2,-500,-2.55,19620,19850,19120,51473,996219660,244856546220,12792923,KSQ
803,150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,244813584600,41848476,KSQ
804,034810,KR7034810002,해성산업,KOSDAQ,우량기업부,7470,1,50,0.67,7460,7520,7410,25310,188420470,243199721790,32556857,KSQ
805,452260,KR7452260003,한화갤러리아,KOSPI,,1250,1,28,2.29,1216,1277,1216,1164557,1463352788,242324512500,193859610,STK
806,405100,KR7405100009,큐알티,KOSDAQ,벤처기업부,19700,2,-750,-3.67,20650,20650,19700,120764,2403282550,242099229700,12289301,KSQ
807,037710,KR7037710001,광주신세계,KOSPI,,30350,1,150,0.5,30250,30400,30200,2059,62413800,241500716500,7957190,STK
808,354320,KR7354320004,알멕,KOSDAQ,기술성장기업부,37750,3,0,0.0,38000,38500,37500,9060,342778700,241274632750,6391381,KSQ
809,126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,4465,3,0,0.0,4445,4525,4445,38111,170639285,241258572875,54033275,KSQ
810,254490,KR7254490006,미래반도체,KOSDAQ,중견기업부,16660,1,270,1.65,16440,17130,16360,57599,965191270,240537080000,14438000,KSQ
811,013120,KR7013120001,동원개발,KOSDAQ,우량기업부,2645,1,15,0.57,2645,2660,2610,60472,159327875,240187424500,90808100,KSQ
812,092730,KR7092730001,네오팜,KOSDAQ,우량기업부,29250,2,-1100,-3.62,30450,31150,29250,93642,2813660200,240065309250,8207361,KSQ
813,081000,KR7081000002,일진다이아,KOSPI,,16900,2,-150,-0.88,17180,17200,16870,35924,610203200,240030277500,14202975,STK
814,402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,21000,2,-150,-0.71,21350,21400,21000,18472,390364600,239855448000,11421688,KSQ
815,001130,KR7001130004,대한제분,KOSPI,,141900,1,100,0.07,141800,143100,140400,603,85609400,239811000000,1690000,STK
816,102940,KR7102940004,코오롱생명과학,KOSDAQ,중견기업부,21000,3,0,0.0,21100,21150,20800,5303,111121400,239659476000,11412356,KSQ
817,145170,KR7145170007,노브랜드,KOSDAQ,중견기업부,30150,2,-2050,-6.37,31600,36150,30150,2605916,88084478950,239299856550,7936977,KSQ
818,900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),3550,2,-20,-0.56,3600,3600,3520,33771,119885835,239181250000,67375000,KSQ
819,025000,KR7025000001,KPX케미칼,KOSPI,,49400,1,450,0.92,49300,49750,48800,5985,294517400,239096000000,4840000,STK
820,037560,KR7037560000,LG헬로비전,KOSPI,,3085,1,55,1.82,3020,3100,3020,173594,532342905,238923578525,77446865,STK
821,096760,KR7096760004,JW홀딩스,KOSPI,,3230,2,-10,-0.31,3235,3245,3200,28638,92113220,238777562660,73924942,STK
822,107600,KR7107600009,새빗켐,KOSDAQ,벤처기업부,48300,2,-100,-0.21,48700,49050,47900,12135,585410900,238435123500,4936545,KSQ
823,094480,KR7094480001,갤럭시아머니트리,KOSDAQ,중견기업부,6060,2,-70,-1.14,6120,6140,6040,52027,316142350,237732818280,39229838,KSQ
824,011810,KR7011810009,STX,KOSPI,,7660,1,60,0.79,7600,7870,7600,186293,1435966200,237597320820,31017927,STK
825,122990,KR7122990005,와이솔,KOSDAQ,우량기업부,8400,2,-30,-0.36,8360,8460,8270,33032,276316960,236770304400,28186941,KSQ
826,086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,6650,2,-40,-0.6,6630,6740,6620,36174,240710740,236432643650,35553781,KSQ
827,042600,KR7042600007,새로닉스,KOSDAQ,우량기업부,18960,2,-70,-0.37,18910,19300,18910,10881,206927260,235550963040,12423574,KSQ
828,086710,KR7086710001,선진뷰티사이언스,KOSDAQ,중견기업부,19270,2,-1230,-6.0,20750,21450,19010,791800,15828515250,235157205600,12203280,KSQ
829,356860,KR7356860007,티엘비,KOSDAQ,우량기업부,23900,2,-950,-3.82,24850,24850,23850,169967,4097089750,234999857000,9832630,KSQ
830,404990,KR7404990004,신한서부티엔디리츠,KOSPI,,4190,2,-30,-0.71,4285,4285,4125,52900,219992090,234455153960,55955884,STK
831,160980,KR7160980009,싸이맥스,KOSDAQ,우량기업부,21450,2,-600,-2.72,22300,22300,21350,93057,2031856950,234325012350,10924243,KSQ
832,101670,KR7101670008,하이드로리튬,KOSDAQ,벤처기업부,4645,1,115,2.54,4465,4910,4465,3890113,18540435020,233781326440,50329672,KSQ
833,045970,KR7045970001,코아시아,KOSDAQ,중견기업부,8880,2,-400,-4.31,9160,9260,8640,405820,3637176190,233676098880,26314876,KSQ
834,052400,KR7052400009,코나아이,KOSDAQ,우량기업부,15680,1,20,0.13,15660,15800,15530,6313,99006470,233631984320,14899999,KSQ
835,101530,KR7101530004,해태제과식품,KOSPI,,8010,2,-310,-3.73,8250,8440,7920,256014,2086936230,233225744220,29116822,STK
836,003350,KR7003350006,한국화장품제조,KOSPI,,51300,2,-1700,-3.21,52700,53500,50500,111787,5750730800,232491600000,4532000,STK
837,100840,KR7100840008,SNT에너지,KOSPI,,11230,2,-60,-0.53,11290,11630,10920,239341,2670904260,232245193090,20680783,STK
838,007860,KR7007860000,서연,KOSPI,,9890,2,-10,-0.1,10000,10010,9740,117630,1160917900,232215657160,23479844,STK
839,016590,KR7016590002,신대양제지,KOSPI,,5750,2,-40,-0.69,5790,5800,5750,8500,49043290,231712465000,40297820,STK
840,432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,21050,2,-500,-2.32,21550,21600,20850,67381,1423242950,231321397000,10989140,KSQ
841,282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,20700,2,-200,-0.96,20750,21150,20550,28207,588046150,230635404900,11141807,KSQ
842,271980,KR7271980005,제일약품,KOSPI,,15660,3,0,0.0,15720,15730,15620,3117,48819750,230278295520,14704872,STK
843,298000,KR7298000001,효성화학,KOSPI,,60700,1,300,0.5,59800,62000,59800,6842,416292700,230162927700,3791811,STK
844,042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,8770,2,-100,-1.13,8810,8930,8750,177447,1566693160,229774219250,26200025,KSQ
845,008350,KR7008350001,남선알미늄,KOSPI,,1780,2,-8,-0.45,1773,1788,1772,194664,346309745,229760780200,129079090,STK
846,053080,KR7053080008,케이엔솔,KOSDAQ,우량기업부,17660,2,-610,-3.34,18450,18450,17650,175225,3141937200,229576591620,12999807,KSQ
847,036420,KR7036420008,콘텐트리중앙,KOSPI,,11870,2,-160,-1.33,12030,12030,11810,23671,281985060,228643595960,19262308,STK
848,453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,40300,2,-2950,-6.82,43000,43650,40250,186899,7727286800,227985764500,5657215,KSQ
849,207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,2745,3,0,0.0,2780,2810,2720,1270302,3511699040,227950490385,83042073,KSQ
850,000020,KR7000020008,동화약품,KOSPI,,8130,1,70,0.87,8110,8210,8060,95915,781837820,227082851100,27931470,STK
851,293480,KR7293480000,하나제약,KOSPI,,12770,1,70,0.55,12720,12830,12650,17888,227342830,226960520420,17772946,STK
852,205470,KR7205470008,휴마시스,KOSDAQ,우량기업부,1751,2,-12,-0.68,1751,1772,1751,280502,492840493,226535640759,129375009,KSQ
853,007160,KR7007160005,사조산업,KOSPI,,45300,1,1300,2.95,43900,45850,43850,61549,2772687300,226500000000,5000000,STK
854,451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,15150,2,-10,-0.07,15390,15430,15110,76071,1162726490,226348211400,14940476,KSQ
855,039570,KR7039570007,HDC랩스,KOSPI,,8700,1,40,0.46,8660,8770,8630,13908,121062900,225831128700,25957601,STK
856,382840,KR7382840007,원준,KOSDAQ,중견기업부,14780,2,-220,-1.47,15000,15110,14780,34810,518643890,225713967180,15271581,KSQ
857,092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,19460,2,-690,-3.42,20100,20300,19340,91328,1800652400,225188356680,11571858,KSQ
858,078160,KR7078160009,메디포스트,KOSDAQ,벤처기업부,6560,2,-20,-0.3,6630,6630,6520,14589,95659690,224468669600,34217785,KSQ
859,008060,KR7008060006,대덕,KOSPI,,6620,1,70,1.07,6550,6640,6550,44315,292730130,224352793000,33890150,STK
860,377450,KR7377450002,리파인,KOSDAQ,중견기업부,12940,1,40,0.31,12930,13000,12800,55366,715559910,224250200000,17330000,KSQ
861,047560,KR7047560008,이스트소프트,KOSDAQ,중견기업부,19330,2,-640,-3.2,19860,20050,19310,187716,3689577200,224087509560,11592732,KSQ
862,452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,28000,2,-1050,-3.61,28800,29450,28000,391332,11257444700,223792576000,7992592,KSQ
863,017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,10340,2,-70,-0.67,10420,10500,10320,56612,589636460,223403558400,21605760,KSQ
864,211270,KR7211270004,AP위성,KOSDAQ,벤처기업부,14810,1,10,0.07,14780,15100,14720,59129,876574110,223368922240,15082304,KSQ
865,035080,KR7035080001,그래디언트,KOSDAQ,우량기업부,15360,2,-10,-0.07,15290,15710,15280,31757,490295280,223143690240,14527584,KSQ
866,086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,3560,2,-35,-0.97,3565,3590,3555,51880,184948345,222991280000,62638000,KSQ
867,102260,KR7102260007,동성케미컬,KOSPI,,4485,1,15,0.34,4470,4490,4465,22211,99434555,222858430080,49689728,STK
868,001460,KR7001460005,BYC,KOSPI,,35600,1,100,0.28,36000,36300,35450,1263,44971950,222362940000,6246150,STK
869,204620,KR7204620009,글로벌텍스프리,KOSDAQ,중견기업부,3915,2,-50,-1.26,3950,3985,3915,427968,1683947010,222324424920,56787848,KSQ
870,000390,KR7000390005,삼화페인트,KOSPI,,8170,1,30,0.37,8150,8210,8010,74730,606569740,222252341730,27203469,STK
871,322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,23650,2,-1150,-4.64,24950,25050,23550,84342,2025113600,221518718300,9366542,KSQ
872,109610,KR7109610006,에스와이,KOSDAQ,중견기업부,4525,1,5,0.11,4495,4555,4475,190385,859741715,221305985000,48907400,KSQ
873,037270,KR7037270006,YG PLUS,KOSPI,,3485,1,20,0.58,3465,3530,3455,57726,201525315,221051493850,63429410,STK
874,044990,KR7044990000,에이치엔에스하이텍,KONEX,일반기업부,29350,3,0,0.0,29850,29850,29050,3925,114800850,220449728400,7511064,KNX
875,027970,KR7027970003,한국제지,KOSPI,,1159,2,-1,-0.09,1151,1178,1151,70801,82331603,220416576683,190178237,STK
876,024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,14680,1,20,0.14,14910,15080,14590,969068,14341966820,220200000000,15000000,KSQ
877,005430,KR7005430004,한국공항,KOSPI,,69500,2,-400,-0.57,69900,70600,69200,5326,371778000,220061672500,3166355,STK
878,432430,KR7432430007,와이랩,KOSDAQ,기술성장기업부,13580,1,180,1.34,13400,14180,13320,1282931,17680991630,218941105600,16122320,KSQ
879,024850,KR7024850000,HLB이노베이션,KOSDAQ,중견기업부,3000,3,0,0.0,3000,3030,2955,74863,224791325,217134165000,72378055,KSQ
880,217820,KR7217820000,원익피앤이,KOSDAQ,우량기업부,4565,1,25,0.55,4515,4650,4515,84090,385849360,216630061835,47454559,KSQ
881,109070,KR7109070003,주성코퍼레이션,KOSPI,,4100,0,0,0.0,0,0,0,0,0,216521943000,52810230,STK
882,057880,KR7057880007,푸른소나무,KOSDAQ,관리종목(소속부없음),8790,0,0,0.0,0,0,0,0,0,216061434720,24580368,KSQ
883,036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,21600,2,-100,-0.46,21700,21700,21600,2271,49154400,216000000000,10000000,KSQ
884,038290,KR7038290003,마크로젠,KOSDAQ,중견기업부,19900,1,290,1.48,19500,20150,19500,26087,518107660,215743860000,10841400,KSQ
885,458870,KR7458870003,씨어스테크놀로지,KOSDAQ,기술성장기업부,17500,2,-1000,-5.41,17880,19910,17430,5936930,110912474760,215142900000,12293880,KSQ
886,190510,KR7190510008,나무가,KOSDAQ,우량기업부,13210,2,-10,-0.08,13320,13320,13180,39997,529446970,214852512640,16264384,KSQ
887,004980,KR7004980009,성신양회,KOSPI,,8750,1,30,0.34,8720,8810,8650,64109,559625260,214515638750,24516073,STK
888,278650,KR7278650007,HLB바이오스텝,KOSDAQ,우량기업부,2470,2,-40,-1.59,2500,2520,2455,280434,697122310,214224554830,86730589,KSQ
889,071840,KR7071840003,롯데하이마트,KOSPI,,9070,1,60,0.67,9130,9130,9010,9191,83244190,214121947840,23607712,STK
890,079940,KR7079940003,가비아,KOSDAQ,우량기업부,15800,1,320,2.07,15480,15930,15480,28771,454193220,213863807200,13535684,KSQ
891,149950,KR7149950008,아바텍,KOSDAQ,중견기업부,13700,3,0,0.0,13550,13870,13550,3542,48606050,213822750000,15607500,KSQ
892,006060,KR7006060008,화승인더,KOSPI,,3865,2,-10,-0.26,3875,3880,3830,97887,377867715,213811800000,55320000,STK
893,000140,KR7000140004,하이트진로홀딩스,KOSPI,,9200,1,20,0.22,9250,9250,9160,8863,81620600,213502238000,23206765,STK
894,377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,3315,2,-40,-1.19,3380,3380,3250,93815,309937330,213486000000,64400000,STK
895,045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3025,1,15,0.5,3015,3045,3015,171260,519132830,213181965425,70473377,KSQ
896,210980,KR7210980009,SK디앤디,KOSPI,,11440,2,-100,-0.87,11540,11590,11400,53545,612407430,212982850080,18617382,STK
897,000050,KR7000050005,경방,KOSPI,,7750,3,0,0.0,7750,7900,7680,1255,9697880,212468342500,27415270,STK
898,001520,KR7001520006,동양,KOSPI,,888,1,6,0.68,881,890,881,142388,126012012,211951447944,238684063,STK
899,003580,KR7003580008,HLB글로벌,KOSPI,,4465,2,-40,-0.89,4505,4550,4430,83637,375073590,211689632780,47410892,STK
900,297090,KR7297090003,씨에스베어링,KOSDAQ,중견기업부,7760,1,20,0.26,7710,7930,7710,38839,302104490,211615200000,27270000,KSQ
901,005860,KR7005860002,한일사료,KOSDAQ,우량기업부,5370,1,110,2.09,5260,5430,5240,830590,4445097200,211597788450,39403685,KSQ
902,074610,KR7074610007,이엔플러스,KOSPI,,2910,1,5,0.17,2920,2935,2890,217580,631959010,211492104090,72677699,STK
903,462520,KR7462520008,조선내화,KOSPI,,17830,2,-270,-1.49,17920,18000,17680,11168,199005860,211377645440,11855168,STK
904,005945,KR7005941000,NH투자증권우,KOSPI,,11190,2,-10,-0.09,11090,11250,11090,17550,195970830,211166131920,18870968,STK
905,048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,6180,1,180,3.0,6060,6230,5950,159568,975543510,211051709160,34150762,KSQ
906,036220,KR7036220002,오상헬스케어,KOSDAQ,벤처기업부,14530,2,-680,-4.47,14900,15100,14470,71908,1056041870,210531214480,14489416,KSQ
907,019680,KR7019680008,대교,KOSPI,,2485,1,15,0.61,2510,2550,2480,48349,121043595,210486582250,84702850,STK
908,226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,12660,2,-600,-4.52,13260,13460,12560,77580,1000672040,210059746020,16592397,KSQ
909,009155,KR7009151002,삼성전기우,KOSPI,,72200,3,0,0.0,72300,73000,72000,3389,245080100,209884244800,2906984,STK
910,003200,KR7003200003,일신방직,KOSPI,,9010,2,-60,-0.66,9080,9140,9000,54986,497421290,209752800000,23280000,STK
911,097955,KR7097951008,CJ제일제당 우,KOSPI,,157800,1,1100,0.7,157500,157900,156900,1774,278989000,209468927400,1327433,STK
912,104460,KR7104460001,디와이피엔에프,KOSDAQ,중견기업부,19550,2,-70,-0.36,19850,19850,19500,15714,307776170,209451368750,10713625,KSQ
913,107590,KR7107590002,미원홀딩스,KOSPI,,90100,2,-100,-0.11,90000,90300,90000,17,1532100,209032000000,2320000,STK
914,290550,KR7290550003,디케이티,KOSDAQ,우량기업부,10910,2,-40,-0.37,10960,11150,10700,97907,1070945970,208935173450,19150795,KSQ
915,088390,KR7088390000,이녹스,KOSDAQ,우량기업부,22250,1,250,1.14,22100,22450,21600,41437,912579450,208835029000,9385844,KSQ
916,322510,KR7322510009,제이엘케이,KOSDAQ,기술성장기업부,12860,2,-180,-1.38,13050,13300,12730,136374,1763768410,208276856320,16195712,KSQ
917,417310,KR7417310000,코람코더원리츠,KOSPI,,5140,3,0,0.0,5140,5150,5100,369208,1900327660,207656000000,40400000,STK
918,091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,15450,2,-220,-1.4,15550,15690,15360,35191,546732110,207465983550,13428219,KSQ
919,143240,KR7143240000,사람인,KOSDAQ,우량기업부,17700,3,0,0.0,17700,17780,17630,3805,67360120,207253955100,11709263,KSQ
920,460850,KR7460850001,동국씨엠,KOSPI,,6930,1,10,0.14,6950,6960,6910,25444,176356060,207197686080,29898656,STK
921,452200,KR7452200009,민테크,KOSDAQ,기술성장기업부,9430,2,-30,-0.32,9560,9880,9420,1067543,10340627070,206944179000,21945300,KSQ
922,452280,KR7452280001,한선엔지니어링,KOSDAQ,중견기업부,12170,1,2270,22.93,10000,12480,9870,15471433,180806868830,206920425000,17002500,KSQ
923,039980,KR7039980008,폴라리스AI,KOSDAQ,중견기업부,2885,2,-20,-0.69,2880,2935,2855,883763,2552248080,206788886445,71677257,KSQ
924,122450,KR7122450000,KX,KOSDAQ,우량기업부,4560,1,20,0.44,4485,4620,4480,57877,263046635,206731995840,45335964,KSQ
925,012320,KR7012320008,경동인베스트,KOSPI,,87400,1,4700,5.68,83000,90800,83000,69256,6082663700,206703010200,2365023,STK
926,049950,KR7049950009,미래컴퍼니,KOSDAQ,우량기업부,23400,3,0,0.0,23250,23550,23250,18658,436970450,206338485600,8817884,KSQ
927,093640,KR7093640001,케이알엠,KOSDAQ,벤처기업부,7050,2,-180,-2.49,7090,7140,6890,141846,991398170,206229293100,29252382,KSQ
928,095570,KR7095570008,AJ네트웍스,KOSPI,,4545,2,-135,-2.88,4620,4645,4545,117631,537826830,205673789655,45252759,STK
929,011040,KR7011040003,경동제약,KOSDAQ,중견기업부,6670,2,-70,-1.04,6740,6760,6630,104916,698719280,205227669220,30768766,KSQ
930,035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,3150,1,5,0.16,3145,3185,3125,61895,194276515,205209411750,65145845,KSQ
931,001250,KR7001250000,GS글로벌,KOSPI,,2480,1,40,1.64,2435,2525,2435,945553,2354256705,204683734720,82533764,STK
932,002100,KR7002100006,경농,KOSPI,,10480,1,290,2.85,10210,10520,10210,164356,1715390450,204596586000,19522575,STK
